Name,affiliation,homepage,scholar-id,citations,h-index
Wallapak Tavanapong,Iowa State University,http://www.cs.iastate.edu/people/wallapak-tavanapong-0,Pnev7hAAAAAJ,2707.0,25.0
Samik Basu,Iowa State University,http://www.cs.iastate.edu/~sbasu,qa9dTwkAAAAJ,2777.0,28.0
Giora Slutzki,Iowa State University,http://www.cs.iastate.edu/~slutzki,,,
Wensheng Zhang,Iowa State University,http://www.cs.iastate.edu/~wzhang,VvXgoAYAAAAJ,5586.0,33.0
Xiaoqiu Huang,Iowa State University,http://www.cs.iastate.edu/~xqhuang,h5gEfxsAAAAJ,17426.0,31.0
Guang Song,Iowa State University,http://www.cs.iastate.edu/people/guang-song,wB7NTEcAAAAJ,26660.0,70.0
Gurpur M. Prabhu,Iowa State University,http://www.cs.iastate.edu/~prabhu,,,
Jeremy W. Sheaffer,Iowa State University,http://www.cs.iastate.edu/people/jeremy-sheaffer,,,
Gianfranco Ciardo,Iowa State University,http://web.cs.iastate.edu/~ciardo,8rmks2cAAAAJ,9321.0,46.0
Mustafa E. Kamasak,Istanbul Technical University,http://web.itu.edu.tr/kamasak,,,
Hazim Kemal Ekenel,Istanbul Technical University,http://web.itu.edu.tr/ekenel,LfIDj68AAAAJ,4582.0,35.0
Zehra Cataltepe,Istanbul Technical University,http://web.itu.edu.tr/cataltepe,n45__FMAAAAJ,1564.0,19.0
Sanem Kabadayi,Istanbul Technical University,http://web.itu.edu.tr/kabadayi,,,
Ulug Bayazit,Istanbul Technical University,http://web.itu.edu.tr/ulugbayazit,,,
Sule Gündüz,Istanbul Technical University,http://web.itu.edu.tr/sgunduz,E5OlkJMAAAAJ,1563.0,21.0
Tolga Ovatman,Istanbul Technical University,http://web.itu.edu.tr/ovatman,WIzmCCYAAAAJ,344.0,8.0
Sanem Sariel,Istanbul Technical University,http://web.itu.edu.tr/sariel,Fw0RC2IAAAAJ,1110.0,17.0
Ayse Tosun,Istanbul Technical University,http://web.itu.edu.tr/tosunay,KktAed0AAAAJ,1912.0,24.0
Sema F. Oktug,Istanbul Technical University,http://web.itu.edu.tr/oktug,3TRcRPkAAAAJ,1953.0,22.0
Mehmet Tahir Sandikkaya,Istanbul Technical University,http://akademi.itu.edu.tr/en/sandikkaya,_d7K3TkAAAAJ,183.0,6.0
Gokhan Ince,Istanbul Technical University,http://www.gokhanince.com/gi/Default.asp,ffrlx5sAAAAJ,937.0,15.0
Gülsen Eryigit,Istanbul Technical University,http://web.itu.edu.tr/gulsenc,25CpSdkAAAAJ,5209.0,25.0
Serif Bahtiyar,Istanbul Technical University,http://web.itu.edu.tr/bahtiyars,ouifgzwAAAAJ,294.0,8.0
Gozde B. Unal,Istanbul Technical University,http://akademi.itu.edu.tr/en/unalgo,soanB6MAAAAJ,7486.0,35.0
A. Cüneyd Tantug,Istanbul Technical University,http://tantug.com,TTawdWMAAAAJ,517.0,13.0
Nadia Erdogan,Istanbul Technical University,http://web.itu.edu.tr/nerdogan,h_T4fugAAAAJ,668.0,12.0
Feza Buzluca,Istanbul Technical University,http://web.itu.edu.tr/buzluca,nQqXUskAAAAJ,562.0,13.0
Berk Canberk,Istanbul Technical University,http://bcrg.itu.edu.tr,q3ueClIAAAAJ,1003.0,16.0
D. Turgay Altilar,Istanbul Technical University,http://web.itu.edu.tr/altilar,wknEy5IAAAAJ,763.0,15.0
Ayse Yilmazer,Istanbul Technical University,https://web.itu.edu.tr/yilmazerayse,PSsiqbYAAAAJ,181.0,8.0
Hatice Kose,Istanbul Technical University,http://akademi.itu.edu.tr/en/hbkose,5X9jEXoAAAAJ,1624.0,19.0
B. Berk Ustundag,Istanbul Technical University,http://akademi.itu.edu.tr/bustundag,JJY3eIEAAAAJ,607.0,13.0
Yusuf Yaslan,Istanbul Technical University,https://web.itu.edu.tr/yyaslan,0GSCY28AAAAJ,1039.0,14.0
A. Sima Etaner-Uyar,Istanbul Technical University,http://akademi.itu.edu.tr/en/etaner,qvxemZwAAAAJ,1269.0,19.0
Y. Murat Erten,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/murat-erten,XY_kpWgAAAAJ,437.0,7.0
Isil Oz,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/isil-oz,Jber3GMAAAAJ,92.0,5.0
Onur Demirörs,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/onur-demirors,zYKpvl4AAAAJ,2782.0,27.0
Yalin Bastanlar,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/yalin-bastanlar,3WTNhHYAAAAJ,1070.0,15.0
Tolga Ayav,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/tolga-ayav,Pt9GoVgAAAAJ,326.0,9.0
Selma Tekir,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/selma-tekir,iRawdD8AAAAJ,185.0,7.0
Serap Atay,Izmir Institute of Technology,http://ceng.iyte.edu.tr/tr/kisi/serap-sahin,6qyruFwAAAAJ,41.0,3.0
Tugkan Tuglular,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/tugkan-tuglular,5FyBmLkAAAAJ,327.0,10.0
Nesli Erdogmus,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/nesli-erdogmus,SGO1CAcAAAAJ,833.0,11.0
Belgin Ergenc,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/belgin-ergenc,e00LSrIAAAAJ,219.0,8.0
M. Özuysal,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/mustafa-ozuysal,CfT5AZYAAAAJ,3599.0,10.0
Wieland Schwinger,JKU Linz,https://www.jku.at/institut-fuer-telekooperation/ueber-uns/team/wieland-schwinger,5E-bnRkAAAAJ,4599.0,35.0
Manuel Wimmer,JKU Linz,https://www.se.jku.at/manuel-wimmer,YZDY1psAAAAJ,9126.0,50.0
Iris Groher,JKU Linz,https://www.se.jku.at/iris-groher,7I1zR48AAAAJ,1496.0,19.0
Gerhard Widmer,JKU Linz,https://www.jku.at/en/institute-of-computational-perception/about-us/people/gerhard-widmer,dyGS5YYAAAAJ,15671.0,60.0
Johannes Fürnkranz,JKU Linz,https://www.jku.at/en/faw/about-us/team/johannes-fuernkranz,sfTn4wEAAAAJ,11653.0,46.0
Klaus Miesenberger,JKU Linz,https://www.jku.at/institut-integriert-studieren/team/auniv-dr-klaus-miesenberger,hw-8_h4AAAAJ,1495.0,21.0
Paul Grünbacher,JKU Linz,https://www.jku.at/en/institute-for-software-systems-engineering/about-us/team/paul-gruenbacher,7Wpa7ysAAAAJ,8298.0,45.0
Alexander Egyed,JKU Linz,https://www.jku.at/en/institute-for-software-systems-engineering/about-us/team/alexander-egyed,tN-tEGIAAAAJ,9003.0,53.0
Alois Zoitl,JKU Linz,https://www.jku.at/linz-institute-of-technology/forschung/research-labs/cyber-physical-systems-lab/team/univ-prof-di-dr-alois-zoitl,OG52DQ8AAAAJ,3940.0,36.0
Harald Pretl,JKU Linz,http://iic.jku.at/analog/team/pretl,yDlMlR0AAAAJ,755.0,17.0
Josef Küng,JKU Linz,https://www.jku.at/en/faw/about-us/team/josef-kueng,uy1d_7wAAAAJ,998.0,14.0
Werner Retschitzegger,JKU Linz,http://cis.jku.at/team/21?view=teamentry,,,
Bettina Grün,JKU Linz,https://www.jku.at/institut-fuer-angewandte-statistik/ueber-uns/team/assoz-univ-profin-dipl-ingin-drin-bettina-gruen,Tl-eVmoAAAAJ,7436.0,39.0
Wolfram Wöß,JKU Linz,https://www.jku.at/en/faw/about-us/team/wolfram-woess,,,
Rick Rabiser,JKU Linz,https://www.jku.at/en/linz-institute-of-technology/research/research-labs/cyber-physical-systems-lab/our-team/univ-prof-mag-dr-rick-rabiser,7-AdX4sAAAAJ,3748.0,32.0
Mario Huemer,JKU Linz,https://www.jku.at/en/institute-of-signal-processing,VXSkReQAAAAJ,3765.0,28.0
Gabriele Anderst-Kotsis,JKU Linz,https://www.jku.at/institut-fuer-telekooperation/ueber-uns/team/gabriele-anderst-kotsis,9QhutOMAAAAJ,1399.0,18.0
Oliver Bimber,JKU Linz,https://www.jku.at/en/institute-of-computer-graphics/about-us/team/oliver-bimber,nmSh5i8AAAAJ,7077.0,38.0
Martina Seidl,JKU Linz,http://fmv.jku.at/seidl,SBGtDbMAAAAJ,2743.0,30.0
Josef Scharinger,JKU Linz,https://www.jku.at/en/institute-of-computational-perception/about-us/people/josef-scharinger,,,
Johannes Sametinger,JKU Linz,https://www.se.jku.at/johannes-sametinger,92HPqbEAAAAJ,1992.0,18.0
Herbert Praehofer,JKU Linz,https://www.jku.at/institut-fuer-systemsoftware/team/praehofer-herbert,SpoHy8UAAAAJ,9518.0,24.0
Sepp Hochreiter,JKU Linz,https://www.jku.at/en/institute-for-machine-learning/about-us/team/sepp-hochreiter,tvUH3WMAAAAJ,95211.0,48.0
Marc Streit,JKU Linz,https://www.jku.at/en/institute-of-computer-graphics/about-us/team/marc-streit,l7TTSP0AAAAJ,2574.0,27.0
Rene Mayrhofer,JKU Linz,https://www.jku.at/institut-fuer-netzwerke-und-sicherheit/ueber-uns/ins-team/mayrhofer,Mt_op3IAAAAJ,2716.0,26.0
Reinhold Plösch,JKU Linz,http://www.se.jku.at/ploesch,29YTNJgAAAAJ,1272.0,19.0
Hanspeter Mössenböck,JKU Linz,http://ssw.jku.at/General/Staff/HM,qwnXMU8AAAAJ,3943.0,33.0
Ismail Khalil,JKU Linz,https://www.jku.at/institut-fuer-telekooperation/ueber-uns/team/ismail-khalil,,,
Markus Schedl,JKU Linz,https://www.jku.at/en/institute-of-computational-perception/about-us/people/markus-schedl,TQR8qIEAAAAJ,7520.0,45.0
Karin A. Hummel,JKU Linz,https://www.jku.at/institut-fuer-telekooperation/ueber-uns/team/karin-anna-hummel,CB7dUsIAAAAJ,2091.0,24.0
Barbara Sabitzer,JKU Linz,https://www.jku.at/linz-school-of-education/ueber-uns/team/mint/sabitzer-barbara,woWR6uAAAAAJ,407.0,12.0
Robert Wille,JKU Linz,http://iic.jku.at/eda/team/wille,dWkUqVsAAAAJ,8521.0,48.0
Michael Sonntag,JKU Linz,https://www.jku.at/institut-fuer-netzwerke-und-sicherheit/ueber-uns/ins-team/sonntag,,,
Armin Biere,JKU Linz,http://fmv.jku.at/biere,V6ES1nIAAAAJ,20685.0,59.0
Birgit Pröll,JKU Linz,https://www.jku.at/en/faw/about-us/team/birgit-proell,,,
Qanita Bani Baker,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=qmbanibaker,,,
Omar Almousa,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=osalmousa,lx2beTMAAAAJ,157.0,4.0
Mohammad Al-Smadi,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=maalsmadi9,im_3CvwAAAAJ,3447.0,21.0
Wail Mardini,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=mardini,tbwv-m0AAAAJ,1244.0,16.0
M. Masadeh Bani Yassein,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=masadeh,E8muBrkAAAAJ,3685.0,29.0
Yahya M. Tashtoush,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=yahya-t,7lMW0DYAAAAJ,339.0,9.0
Mohammad A. Alsmirat,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=masmirat,c1S0wzQAAAAJ,917.0,14.0
Mohammed Al-Refai,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=mnalrefai,wa6HFR4AAAAJ,336.0,8.0
Mohammad H. Al-Towaiq,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=towaiq,Af2ucRgAAAAJ,79.0,5.0
Maryam S. Nuser,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=msnuser,,,
Omar AlZoubi,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=oaalzoubi,349QjhcAAAAJ,738.0,11.0
Ismail Hmeidi,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=hmeidi,eA_Ia9YAAAAJ,961.0,13.0
Firas AlBalas,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=faalbalas,,,
Rasha Mohammad Obeidat,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=rmobeidat,jgxnYvgAAAAJ,190.0,5.0
Malak Abdullah,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=mabdullah,,,
Yaser Jararweh,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=yijararweh,EXKxa6UAAAAJ,8677.0,51.0
Emad M. Al-Shawakfa,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=emalshawakfa,IyKC1lgAAAAJ,806.0,12.0
Yaser M. Khamayseh,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=yaser,UNE8oKUAAAAJ,1174.0,17.0
Alia Madain,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=asmadain,_4GIY9QAAAAJ,113.0,5.0
Amer Al-Badarneh,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=amerb,fOFSAMkAAAAJ,437.0,11.0
Mohammed I. Al-Saleh,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=misaleh,KmFKpiMAAAAJ,345.0,12.0
R. M. Duwairi,JUST,http://www.just.edu.jo/eportfolio/Pages/Default.aspx?email=rehab,J6lMBuEAAAAJ,1527.0,19.0
Horst K. Hahn,Jacobs University Bremen,https://www.jacobs-university.de/directory/hhahn,8wiZiu4AAAAJ,7276.0,38.0
Peter Zaspel,Jacobs University Bremen,https://www.jacobs-university.de/directory/zaspel,BnwzFi4AAAAJ,317.0,7.0
Francesco Maurelli,Jacobs University Bremen,https://www.jacobs-university.de/directory/fmaurelli,t1hnyyAAAAAJ,758.0,15.0
Peter Baumann,Jacobs University Bremen,http://www.peter-baumann.org,rx9lyGkAAAAJ,2680.0,24.0
Jürgen Schönwälder,Jacobs University Bremen,https://www.jacobs-university.de/directory/jschoenwaelder,YaiOokwAAAAJ,6211.0,32.0
Andreas Birk,Jacobs University Bremen,http://robotics.jacobs-university.de/people/birk,CR5fEFYAAAAJ,5557.0,37.0
Matthew D. Green,Johns Hopkins University,https://isi.jhu.edu/~mgreen,X0XWAGkAAAAJ,12559.0,40.0
Alan L. Yuille,Johns Hopkins University,http://www.cs.jhu.edu/~ayuille,FJ-huxgAAAAJ,78216.0,118.0
Rama Chellappa,Johns Hopkins University,https://engineering.jhu.edu/ece/faculty/rama-chellappa,L60tuywAAAAJ,86260.0,135.0
David Yarowsky,Johns Hopkins University,http://www.cs.jhu.edu/~yarowsky,gaO-vS4AAAAJ,16843.0,55.0
Baruch Awerbuch,Johns Hopkins University,http://www.cs.jhu.edu/~baruch/home.html,,,
Peng Huang,Johns Hopkins University,https://cs.jhu.edu/~huang,2y-8usQAAAAJ,1539.0,16.0
Vladimir Braverman,Johns Hopkins University,http://www.cs.jhu.edu/~vova,DTthB48AAAAJ,2750.0,26.0
Susan Hohenberger,Johns Hopkins University,http://www.cs.jhu.edu/~susan,EFCJtEwAAAAJ,9478.0,42.0
Mark Dredze,Johns Hopkins University,http://www.cs.jhu.edu/~mdredze,7jNkTbYAAAAJ,21335.0,67.0
Benjamin David Van Durme,Johns Hopkins University,http://www.cs.jhu.edu/~vandurme,wIujAJoAAAAJ,9493.0,52.0
Suchi Saria,Johns Hopkins University,http://www.suchisaria.com,FZLHMv8AAAAJ,5214.0,35.0
Yanif Ahmad,Johns Hopkins University,http://www.cs.jhu.edu/~yanif,BtpxluIAAAAJ,3757.0,20.0
Joanne F. Selinski,Johns Hopkins University,http://www.cs.jhu.edu/~joanne,,,
Ben Langmead,Johns Hopkins University,http://www.cs.jhu.edu/~langmea,2JMaTKsAAAAJ,74379.0,33.0
René Vidal,Johns Hopkins University,http://cis.jhu.edu/~rvidal,uT8fgagAAAAJ,28286.0,82.0
Randal C. Burns,Johns Hopkins University,http://www.cs.jhu.edu/~randal,rTJTJJ4AAAAJ,13556.0,48.0
Scott F. Smith,Johns Hopkins University,https://www.cs.jhu.edu/~scott,bRjJOrMAAAAJ,6644.0,31.0
Michael Dinitz,Johns Hopkins University,http://www.cs.jhu.edu/~mdinitz,Q2yN84AAAAAJ,1299.0,21.0
Soudeh Ghorbani,Johns Hopkins University,http://soudeh.net,r7kyzkIAAAAJ,663.0,9.0
Michael Schatz,Johns Hopkins University,https://www.cs.jhu.edu/faculty/michael-schatz,rcs6IKwAAAAJ,35271.0,74.0
Abhishek Jain,Johns Hopkins University,https://www.cs.jhu.edu/faculty/abhishek-jain,xjkmJsgAAAAJ,3875.0,30.0
Russell H. Taylor,Johns Hopkins University,http://www.cs.jhu.edu/~rht,Ph16U5wAAAAJ,48114.0,98.0
Yinzhi Cao,Johns Hopkins University,https://www.cs.jhu.edu/~yzcao,0jBP_aEAAAAJ,2267.0,21.0
Michael Kazhdan,Johns Hopkins University,http://www.cs.jhu.edu/~misha,soUq_eQAAAAJ,15182.0,34.0
Alexis Battle,Johns Hopkins University,http://battlelab.jhu.edu,yPOT9K0AAAAJ,24900.0,50.0
S. Rao Kosaraju,Johns Hopkins University,http://www.cs.jhu.edu/~kosaraju,SBNZBMUAAAAJ,48087.0,54.0
Peter Kazanzides,Johns Hopkins University,https://www.cs.jhu.edu/faculty/peter-kazanzides,nNU3STcAAAAJ,12900.0,47.0
Raman Arora,Johns Hopkins University,http://www.cs.jhu.edu/~raman/Home.html,Spe0xdkAAAAJ,5533.0,30.0
Joshua T. Vogelstein,Johns Hopkins University,https://www.bme.jhu.edu/faculty_staff/joshua-t-vogelstein-phd,DWPfdT4AAAAJ,9697.0,42.0
Yair Amir,Johns Hopkins University,http://www.cs.jhu.edu/~yairamir,ijgEp3EAAAAJ,9784.0,50.0
Philipp Koehn,Johns Hopkins University,http://www.cs.jhu.edu/~phi,OsIZgIYAAAAJ,40206.0,66.0
Jason Eisner,Johns Hopkins University,http://www.cs.jhu.edu/~jason,tjb2UccAAAAJ,18214.0,56.0
Greg Hager,Johns Hopkins University,http://www.cs.jhu.edu/~hager,ivApfKcAAAAJ,35193.0,88.0
Aviel D. Rubin,Johns Hopkins University,http://avirubin.com,KWez2_sAAAAJ,16500.0,47.0
Xin Li,Johns Hopkins University,http://www.cs.jhu.edu/~lixints,,,
Sung-Eui Yoon,KAIST,http://sglab.kaist.ac.kr/~sungeui,uLQzQW4AAAAJ,4015.0,34.0
Sung Ju Hwang,KAIST,http://www.sungjuhwang.com,RP4Qx3QAAAAJ,3600.0,32.0
Sungjin Ahn,KAIST,http://www.sungjinahn.com,nfHyDeUAAAAJ,3265.0,22.0
Kihong Heo,KAIST,https://kihongheo.kaist.ac.kr,bWY6MmgAAAAJ,682.0,13.0
Doo­Hwan Bae,KAIST,http://se.kaist.ac.kr/professor,,,
Seungwon Shin,KAIST,http://nss.kaist.ac.kr/?page_id=29,DbAmqd8AAAAJ,5802.0,26.0
Junehwa Song,KAIST,http://nclab.kaist.ac.kr/?page_id=873,CatfK3MAAAAJ,4841.0,38.0
Hyunsoo Yoon,KAIST,http://nslab.kaist.ac.kr/members_professor.htm,bmGTi6YAAAAJ,234.0,6.0
Sue B. Moon,KAIST,http://an.kaist.ac.kr/~sbmoon,d5u7NnAAAAAJ,22709.0,43.0
John Kim,KAIST,http://icn.kaist.ac.kr/~jjk12,yup9q7gAAAAJ,35146.0,62.0
Se-Young Yun,KAIST,https://fbsqkd.github.io,X_IAjb8AAAAJ,926.0,17.0
KyoungSoo Park,KAIST,https://www.ndsl.kaist.edu/~kyoungsoo,ZrPrFicAAAAJ,4748.0,28.0
Jong Cheol Park,KAIST,http://nlp.kaist.ac.kr,u1XiOgvCXnQC,2057.0,22.0
Min Suk Kang,KAIST,https://netsp.kaist.ac.kr/people,R6KDuS8AAAAJ,1118.0,17.0
Kwangjo Kim,KAIST,http://caislab.kaist.ac.kr/kkj,ENIkgBkAAAAJ,9289.0,45.0
Jaehyuk Huh,KAIST,http://calab.kaist.ac.kr/~jhuh,,,
Song Chong,KAIST,https://sites.google.com/a/kaist.edu/song-chong,m2Lm6f4AAAAJ,8812.0,44.0
Jaegul Choo,KAIST,https://sites.google.com/site/jaegulchoo,GHJYsLEAAAAJ,6547.0,33.0
Jeehoon Kang,KAIST,https://cp.kaist.ac.kr/jeehoon.kang,rVgfdSYAAAAJ,601.0,10.0
Myoungsoo Jung,KAIST,http://camelab.org,sbWjyP4AAAAJ,2026.0,23.0
Hyun Myung,KAIST,http://urobot.kaist.ac.kr/members/professor,NrWfJ1gAAAAJ,4784.0,37.0
Andrea Bianchi,KAIST,http://alsoplantsfly.com,wVDtZB0AAAAJ,1276.0,20.0
Jongse Park,KAIST,https://jongse-park.github.io,4Fw2ma4AAAAJ,1975.0,17.0
Changick Kim,KAIST,https://cilabs.kaist.ac.kr/members/professor,ABH_2lcAAAAJ,5810.0,39.0
Dongman Lee,KAIST,http://cds.kaist.ac.kr/cdsn/?p=29,QQs-_QQAAAAJ,2823.0,23.0
Jinwoo Shin,KAIST,http://alinlab.kaist.ac.kr/shin.html,m3eDp7kAAAAJ,4899.0,35.0
Heung-Kyu Lee,KAIST,http://hklee.kaist.ac.kr,f7uaLWEAAAAJ,5903.0,38.0
Taisook Han,KAIST,https://cs.kaist.ac.kr/people/view?idx=32&kind=faculty&menu=160,,,
Dong Soo Han,KAIST,https://cs.kaist.ac.kr/people/view?idx=369&kind=faculty&menu=160,nxoFaYAAAAAJ,2572.0,27.0
Jongmoon Baik,KAIST,https://cs.kaist.ac.kr/people/view?idx=371&kind=faculty&menu=170,3kUdJeUAAAAJ,2104.0,26.0
Sung-Ju Lee,KAIST,https://cs.kaist.ac.kr/people/view?idx=508&kind=faculty&menu=167,d_DQh8IAAAAJ,15773.0,53.0
Shin Yoo,KAIST,https://cs.kaist.ac.kr/people/view?idx=516&kind=faculty&menu=160,W9ymXf4AAAAJ,6552.0,33.0
Hongseok Yang,KAIST,https://cs.kaist.ac.kr/people/view?idx=552&kind=faculty&menu=167,cLuwH14AAAAJ,8229.0,45.0
Sooel Son,KAIST,https://cs.kaist.ac.kr/people/view?idx=553&kind=faculty&menu=160,XJOBBI4AAAAJ,420221.0,199.0
Daeyoung Kim,KAIST,http://www.resl.kaist.ac.kr,encxuNcAAAAJ,19430.0,69.0
Geehyuk Lee,KAIST,http://hcil.kaist.ac.kr/?page_id=349,wBXkmcQAAAAJ,2279.0,25.0
Chulhee Yun,KAIST,https://chulheeyun.github.io/,Ukl64ggAAAAJ,526.0,11.0
Seok-Hyung Bae,KAIST,http://i2dea.kaist.ac.kr/seokhyung/index,L1EahDgAAAAJ,1145.0,17.0
Alice H. Oh,KAIST,http://uilab.kaist.ac.kr/members/aliceoh,KcB5NH4AAAAJ,3517.0,26.0
Juho Kim,KAIST,https://juhokim.com,2dDAbMgAAAAJ,4475.0,24.0
Ho Jin Choi,KAIST,https://cs.kaist.ac.kr/people/view?idx=366&kind=faculty&menu=160,thJPUbsAAAAJ,12729.0,52.0
Seung Ryoul Maeng,KAIST,http://camars.kaist.ac.kr/~maeng,,,
Song Min Kim,KAIST,https://sites.google.com/view/smilelab,lBJc3B8AAAAJ,1191.0,18.0
Tae-Kyun Kim,KAIST,https://sites.google.com/view/tkkim,j2WcLecAAAAJ,10466.0,52.0
Young Hee Lee,KAIST,http://pbg.kaist.ac.kr,,,
